NODE_ID,MSG_COUNT,RSSI_PLACEHOLDER,TIMESTAMP_GPS,LATITUDE,LONGITUDE,CO2_PPM,CO_PPM,TEMPERATURE_C,HUMIDITY_PERC,SERVER_TIMESTAMP_UTC
barcoAM01,495,0,2025-06-04T20:44:06.00Z,N/A,N/A,nan,10.0,28.6,54.0,2025-06-04T20:44:03.194357Z
barcoAM01,496,0,2025-06-04T20:44:07.00Z,N/A,N/A,nan,10.0,28.1,54.0,2025-06-04T20:44:04.234091Z
barcoAM01,497,0,2025-06-04T20:44:08.00Z,N/A,N/A,nan,10.0,28.3,54.0,2025-06-04T20:44:05.233154Z
barcoAM01,498,0,2025-06-04T20:44:08.00Z,N/A,N/A,nan,10.0,28.1,54.0,2025-06-04T20:44:06.111423Z
barcoAM01,499,0,2025-06-04T20:44:10.00Z,N/A,N/A,nan,10.0,28.8,54.0,2025-06-04T20:44:07.281200Z
barcoAM01,500,0,2025-06-04T20:44:11.00Z,N/A,N/A,nan,10.0,28.1,54.0,2025-06-04T20:44:08.315519Z
barcoAM01,501,0,2025-06-04T20:44:12.00Z,N/A,N/A,nan,10.0,28.7,54.0,2025-06-04T20:44:09.110594Z
barcoAM01,502,0,2025-06-04T20:44:13.00Z,N/A,N/A,nan,10.0,28.1,54.0,2025-06-04T20:44:10.142409Z
barcoAM01,503,0,2025-06-04T20:44:14.00Z,N/A,N/A,nan,10.0,28.3,54.0,2025-06-04T20:44:11.159963Z
barcoAM01,504,0,2025-06-04T20:44:14.00Z,N/A,N/A,nan,10.0,28.4,54.0,2025-06-04T20:44:12.122814Z
barcoAM01,505,0,2025-06-04T20:44:16.00Z,N/A,N/A,nan,10.0,28.8,54.0,2025-06-04T20:44:13.216560Z
barcoAM01,506,0,2025-06-04T20:44:17.00Z,N/A,N/A,nan,10.0,28.7,54.0,2025-06-04T20:44:14.266280Z
barcoAM01,507,0,2025-06-04T20:44:18.00Z,N/A,N/A,nan,10.0,28.8,54.0,2025-06-04T20:44:15.277161Z
barcoAM01,508,0,2025-06-04T20:44:19.00Z,N/A,N/A,nan,10.0,28.2,54.0,2025-06-04T20:44:16.280118Z
barcoAM01,509,0,2025-06-04T20:44:20.00Z,N/A,N/A,nan,10.0,28.5,54.0,2025-06-04T20:44:17.328461Z
barcoAM01,510,0,2025-06-04T20:44:20.00Z,N/A,N/A,nan,10.0,28.3,54.0,2025-06-04T20:44:18.158944Z
barcoAM01,511,0,2025-06-04T20:44:22.00Z,N/A,N/A,nan,10.0,28.5,54.0,2025-06-04T20:44:19.108974Z
barcoAM01,512,0,2025-06-04T20:44:23.00Z,N/A,N/A,nan,10.0,28.1,54.0,2025-06-04T20:44:20.167922Z
barcoAM01,513,0,2025-06-04T20:44:24.00Z,N/A,N/A,nan,10.0,28.6,54.0,2025-06-04T20:44:21.198774Z
barcoAM01,514,0,2025-06-04T20:44:25.00Z,N/A,N/A,nan,10.0,28.1,54.0,2025-06-04T20:44:22.244617Z
barcoAM01,515,0,2025-06-04T20:44:26.00Z,N/A,N/A,nan,10.0,28.5,54.0,2025-06-04T20:44:23.142719Z
barcoAM01,516,0,2025-06-04T20:44:26.00Z,N/A,N/A,nan,10.0,28.4,54.0,2025-06-04T20:44:24.265796Z
barcoAM01,517,0,2025-06-04T20:44:28.00Z,N/A,N/A,nan,10.0,28.7,54.0,2025-06-04T20:44:25.246407Z
barcoAM01,518,0,2025-06-04T20:44:29.00Z,N/A,N/A,nan,10.0,28.6,54.0,2025-06-04T20:44:26.237746Z
barcoAM01,519,0,2025-06-04T20:44:30.00Z,N/A,N/A,nan,10.0,28.2,54.0,2025-06-04T20:44:27.144438Z
barcoAM01,520,0,2025-06-04T20:44:31.00Z,N/A,N/A,nan,10.0,28.7,54.0,2025-06-04T20:44:28.180133Z
barcoAM01,521,0,2025-06-04T20:44:32.00Z,N/A,N/A,nan,10.0,28.1,54.0,2025-06-04T20:44:29.234579Z
barcoAM01,522,0,2025-06-04T20:44:32.00Z,N/A,N/A,nan,10.0,28.5,54.0,2025-06-04T20:44:30.236083Z
barcoAM01,523,0,2025-06-04T20:44:34.00Z,N/A,N/A,nan,10.0,28.5,54.0,2025-06-04T20:44:31.235816Z
barcoAM01,524,0,2025-06-04T20:44:35.00Z,N/A,N/A,nan,10.0,28.8,54.0,2025-06-04T20:44:32.107477Z
barcoAM01,525,0,2025-06-04T20:44:36.00Z,N/A,N/A,nan,10.0,28.3,54.0,2025-06-04T20:44:33.300653Z
barcoAM01,526,0,2025-06-04T20:44:37.00Z,N/A,N/A,nan,10.0,28.5,54.0,2025-06-04T20:44:34.256620Z
barcoAM01,527,0,2025-06-04T20:44:38.00Z,N/A,N/A,nan,10.0,28.0,54.0,2025-06-04T20:44:35.170066Z
barcoAM01,528,0,2025-06-04T20:44:38.00Z,N/A,N/A,nan,10.0,28.0,54.0,2025-06-04T20:44:36.169426Z
barcoAM01,529,0,2025-06-04T20:44:40.00Z,N/A,N/A,nan,10.0,28.9,54.0,2025-06-04T20:44:37.206999Z
barcoAM01,530,0,2025-06-04T20:44:41.00Z,N/A,N/A,nan,10.0,28.6,54.0,2025-06-04T20:44:38.259881Z
barcoAM01,531,0,2025-06-04T20:44:42.00Z,N/A,N/A,nan,10.0,28.3,54.0,2025-06-04T20:44:39.242701Z
barcoAM01,532,0,2025-06-04T20:44:43.00Z,N/A,N/A,nan,10.0,28.5,55.0,2025-06-04T20:44:40.186001Z
barcoAM01,533,0,2025-06-04T20:44:44.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:44:41.160368Z
barcoAM01,534,0,2025-06-04T20:44:44.00Z,N/A,N/A,nan,10.0,28.5,55.0,2025-06-04T20:44:42.414853Z
barcoAM01,535,0,2025-06-04T20:44:46.00Z,N/A,N/A,nan,10.0,28.2,55.0,2025-06-04T20:44:43.251207Z
barcoAM01,536,0,2025-06-04T20:44:47.00Z,N/A,N/A,nan,10.0,28.4,55.0,2025-06-04T20:44:44.175517Z
barcoAM01,537,0,2025-06-04T20:44:48.00Z,N/A,N/A,nan,10.0,28.9,55.0,2025-06-04T20:44:45.112026Z
barcoAM01,538,0,2025-06-04T20:44:49.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:44:46.402226Z
barcoAM01,539,0,2025-06-04T20:44:50.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:44:47.135096Z
barcoAM01,540,0,2025-06-04T20:44:50.00Z,N/A,N/A,nan,10.0,28.3,55.0,2025-06-04T20:44:48.168121Z
barcoAM01,541,0,2025-06-04T20:44:52.00Z,N/A,N/A,nan,10.0,28.9,55.0,2025-06-04T20:44:49.168580Z
barcoAM01,542,0,2025-06-04T20:44:53.00Z,N/A,N/A,nan,10.0,28.5,55.0,2025-06-04T20:44:50.436462Z
barcoAM01,543,0,2025-06-04T20:44:54.00Z,N/A,N/A,nan,10.0,28.3,55.0,2025-06-04T20:44:51.342941Z
barcoAM01,544,0,2025-06-04T20:44:55.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:44:52.236179Z
barcoAM01,545,0,2025-06-04T20:44:56.00Z,N/A,N/A,nan,10.0,28.8,55.0,2025-06-04T20:44:53.215252Z
barcoAM01,546,0,2025-06-04T20:44:56.00Z,N/A,N/A,nan,10.0,28.8,55.0,2025-06-04T20:44:54.183934Z
barcoAM01,547,0,2025-06-04T20:44:58.00Z,N/A,N/A,nan,10.0,28.9,55.0,2025-06-04T20:44:55.203421Z
barcoAM01,548,0,2025-06-04T20:44:59.00Z,N/A,N/A,nan,10.0,28.3,55.0,2025-06-04T20:44:56.229361Z
barcoAM01,549,0,2025-06-04T20:45:00.00Z,N/A,N/A,nan,10.0,28.3,55.0,2025-06-04T20:44:57.188835Z
barcoAM01,550,0,2025-06-04T20:45:01.00Z,N/A,N/A,nan,10.0,28.6,55.0,2025-06-04T20:44:58.117466Z
barcoAM01,551,0,2025-06-04T20:45:02.00Z,N/A,N/A,nan,10.0,28.8,55.0,2025-06-04T20:44:59.421686Z
barcoAM01,552,0,2025-06-04T20:45:02.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:45:00.241939Z
barcoAM01,553,0,2025-06-04T20:45:04.00Z,N/A,N/A,nan,10.0,28.4,55.0,2025-06-04T20:45:01.142440Z
barcoAM01,554,0,2025-06-04T20:45:05.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:45:02.123826Z
barcoAM01,555,0,2025-06-04T20:45:06.00Z,N/A,N/A,nan,10.0,28.9,55.0,2025-06-04T20:45:03.302291Z
barcoAM01,556,0,2025-06-04T20:45:07.00Z,N/A,N/A,nan,10.0,28.2,55.0,2025-06-04T20:45:04.129299Z
barcoAM01,557,0,2025-06-04T20:45:08.00Z,N/A,N/A,nan,10.0,28.0,55.0,2025-06-04T20:45:05.235680Z
barcoAM01,558,0,2025-06-04T20:45:08.00Z,N/A,N/A,nan,10.0,28.9,55.0,2025-06-04T20:45:06.173341Z
barcoAM01,559,0,2025-06-04T20:45:10.00Z,N/A,N/A,nan,10.0,28.5,55.0,2025-06-04T20:45:07.284708Z
barcoAM01,560,0,2025-06-04T20:45:11.00Z,N/A,N/A,nan,10.0,28.4,55.0,2025-06-04T20:45:08.320685Z
barcoAM01,561,0,2025-06-04T20:45:12.00Z,N/A,N/A,nan,10.0,28.7,55.0,2025-06-04T20:45:09.146270Z
barcoAM01,562,0,2025-06-04T20:45:13.00Z,N/A,N/A,nan,10.0,28.3,55.0,2025-06-04T20:45:10.165365Z
barcoAM01,563,0,2025-06-04T20:45:14.00Z,N/A,N/A,nan,10.0,28.9,55.0,2025-06-04T20:45:11.116081Z
barcoAM01,564,0,2025-06-04T20:45:14.00Z,N/A,N/A,nan,10.0,28.9,55.0,2025-06-04T20:45:12.299757Z
barcoAM01,565,0,2025-06-04T20:45:16.00Z,N/A,N/A,nan,10.0,28.2,55.0,2025-06-04T20:45:13.253122Z
barcoAM01,566,0,2025-06-04T20:45:17.00Z,N/A,N/A,nan,10.0,28.5,55.0,2025-06-04T20:45:14.251649Z
barcoAM01,567,0,2025-06-04T20:45:18.00Z,N/A,N/A,nan,10.0,28.7,55.0,2025-06-04T20:45:15.200075Z
barcoAM01,568,0,2025-06-04T20:45:19.00Z,N/A,N/A,nan,10.0,28.0,55.0,2025-06-04T20:45:16.299037Z
barcoAM01,569,0,2025-06-04T20:45:20.00Z,N/A,N/A,nan,10.0,28.7,55.0,2025-06-04T20:45:17.525381Z
barcoAM01,570,0,2025-06-04T20:45:20.00Z,N/A,N/A,nan,10.0,28.4,55.0,2025-06-04T20:45:18.130876Z
barcoAM01,571,0,2025-06-04T20:45:22.00Z,N/A,N/A,nan,10.0,28.3,55.0,2025-06-04T20:45:19.155329Z
barcoAM01,572,0,2025-06-04T20:45:23.00Z,N/A,N/A,nan,10.0,28.4,55.0,2025-06-04T20:45:20.278520Z
barcoAM01,573,0,2025-06-04T20:45:24.00Z,N/A,N/A,nan,10.0,28.3,55.0,2025-06-04T20:45:21.407330Z
barcoAM01,574,0,2025-06-04T20:45:25.00Z,N/A,N/A,nan,10.0,28.7,55.0,2025-06-04T20:45:22.242416Z
barcoAM01,575,0,2025-06-04T20:45:26.00Z,N/A,N/A,nan,10.0,28.8,55.0,2025-06-04T20:45:23.364296Z
barcoAM01,576,0,2025-06-04T20:45:26.00Z,N/A,N/A,nan,10.0,28.6,55.0,2025-06-04T20:45:24.168179Z
barcoAM01,577,0,2025-06-04T20:45:28.00Z,N/A,N/A,nan,10.0,28.4,55.0,2025-06-04T20:45:25.289027Z
barcoAM01,578,0,2025-06-04T20:45:29.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:45:26.121068Z
barcoAM01,579,0,2025-06-04T20:45:30.00Z,N/A,N/A,nan,10.0,28.2,55.0,2025-06-04T20:45:27.154560Z
barcoAM01,580,0,2025-06-04T20:45:31.00Z,N/A,N/A,nan,10.0,28.2,55.0,2025-06-04T20:45:28.179647Z
barcoAM01,581,0,2025-06-04T20:45:32.00Z,N/A,N/A,nan,10.0,28.3,55.0,2025-06-04T20:45:29.191522Z
barcoAM01,582,0,2025-06-04T20:45:32.00Z,N/A,N/A,nan,10.0,28.3,55.0,2025-06-04T20:45:30.123732Z
barcoAM01,583,0,2025-06-04T20:45:34.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:45:31.140564Z
barcoAM01,584,0,2025-06-04T20:45:35.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:45:32.292912Z
barcoAM01,585,0,2025-06-04T20:45:36.00Z,N/A,N/A,nan,10.0,28.3,55.0,2025-06-04T20:45:33.298748Z
barcoAM01,586,0,2025-06-04T20:45:37.00Z,N/A,N/A,nan,10.0,28.0,55.0,2025-06-04T20:45:34.214592Z
barcoAM01,587,0,2025-06-04T20:45:38.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:45:35.139269Z
barcoAM01,588,0,2025-06-04T20:45:38.00Z,N/A,N/A,nan,10.0,28.7,55.0,2025-06-04T20:45:36.194790Z
barcoAM01,589,0,2025-06-04T20:45:40.00Z,N/A,N/A,nan,10.0,28.5,55.0,2025-06-04T20:45:37.140984Z
barcoAM01,590,0,2025-06-04T20:45:41.00Z,N/A,N/A,nan,10.0,28.7,55.0,2025-06-04T20:45:38.117359Z
barcoAM01,591,0,2025-06-04T20:45:42.00Z,N/A,N/A,nan,10.0,28.7,55.0,2025-06-04T20:45:39.131763Z
barcoAM01,592,0,2025-06-04T20:45:43.00Z,N/A,N/A,nan,10.0,28.6,55.0,2025-06-04T20:45:40.144675Z
barcoAM01,593,0,2025-06-04T20:45:44.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:45:41.289009Z
barcoAM01,594,0,2025-06-04T20:45:44.00Z,N/A,N/A,nan,10.0,28.3,55.0,2025-06-04T20:45:42.300651Z
barcoAM01,595,0,2025-06-04T20:45:46.00Z,N/A,N/A,nan,10.0,28.0,55.0,2025-06-04T20:45:43.221666Z
barcoAM01,596,0,2025-06-04T20:45:47.00Z,N/A,N/A,nan,10.0,28.9,55.0,2025-06-04T20:45:44.146080Z
barcoAM01,597,0,2025-06-04T20:45:48.00Z,N/A,N/A,nan,10.0,28.8,55.0,2025-06-04T20:45:45.204770Z
barcoAM01,598,0,2025-06-04T20:45:49.00Z,N/A,N/A,nan,10.0,28.6,55.0,2025-06-04T20:45:46.192787Z
barcoAM01,599,0,2025-06-04T20:45:50.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:45:47.243316Z
barcoAM01,600,0,2025-06-04T20:45:50.00Z,N/A,N/A,nan,10.0,28.0,55.0,2025-06-04T20:45:48.111220Z
barcoAM01,601,0,2025-06-04T20:45:52.00Z,N/A,N/A,nan,10.0,28.7,55.0,2025-06-04T20:45:49.158980Z
barcoAM01,602,0,2025-06-04T20:45:53.00Z,N/A,N/A,nan,10.0,28.0,55.0,2025-06-04T20:45:50.115021Z
barcoAM01,603,0,2025-06-04T20:45:54.00Z,N/A,N/A,nan,10.0,28.8,56.0,2025-06-04T20:45:51.345867Z
barcoAM01,604,0,2025-06-04T20:45:55.00Z,N/A,N/A,nan,10.0,28.8,56.0,2025-06-04T20:45:52.359111Z
barcoAM01,605,0,2025-06-04T20:45:56.00Z,N/A,N/A,nan,10.0,28.6,56.0,2025-06-04T20:45:53.147381Z
barcoAM01,606,0,2025-06-04T20:45:56.00Z,N/A,N/A,nan,10.0,28.9,55.0,2025-06-04T20:45:54.191240Z
barcoAM01,607,0,2025-06-04T20:45:58.00Z,N/A,N/A,nan,10.0,28.7,56.0,2025-06-04T20:45:55.201998Z
barcoAM01,608,0,2025-06-04T20:45:59.00Z,N/A,N/A,nan,10.0,28.1,55.0,2025-06-04T20:45:56.147430Z
barcoAM01,609,0,2025-06-04T20:46:00.00Z,N/A,N/A,nan,10.0,28.1,56.0,2025-06-04T20:45:57.141752Z
barcoAM01,610,0,2025-06-04T20:46:01.00Z,N/A,N/A,nan,10.0,28.8,56.0,2025-06-04T20:45:58.375646Z
barcoAM01,611,0,2025-06-04T20:46:02.00Z,N/A,N/A,nan,10.0,28.8,56.0,2025-06-04T20:45:59.296351Z
barcoAM01,612,0,2025-06-04T20:46:02.00Z,N/A,N/A,nan,10.0,28.3,56.0,2025-06-04T20:46:00.160844Z
barcoAM01,613,0,2025-06-04T20:46:04.00Z,N/A,N/A,nan,10.0,28.3,56.0,2025-06-04T20:46:01.167908Z
barcoAM01,614,0,2025-06-04T20:46:05.00Z,N/A,N/A,nan,10.0,28.2,56.0,2025-06-04T20:46:02.294701Z
barcoAM01,615,0,2025-06-04T20:46:06.00Z,N/A,N/A,nan,10.0,28.6,56.0,2025-06-04T20:46:03.127674Z
barcoAM01,616,0,2025-06-04T20:46:07.00Z,N/A,N/A,nan,10.0,28.7,56.0,2025-06-04T20:46:04.256639Z
barcoAM01,617,0,2025-06-04T20:46:08.00Z,N/A,N/A,nan,10.0,28.6,56.0,2025-06-04T20:46:05.254924Z
barcoAM01,618,0,2025-06-04T20:46:08.00Z,N/A,N/A,nan,10.0,28.3,56.0,2025-06-04T20:46:06.285400Z
barcoAM01,619,0,2025-06-04T20:46:10.00Z,N/A,N/A,nan,10.0,28.0,56.0,2025-06-04T20:46:07.299981Z
barcoAM01,620,0,2025-06-04T20:46:11.00Z,N/A,N/A,nan,10.0,28.3,56.0,2025-06-04T20:46:08.217167Z
barcoAM01,621,0,2025-06-04T20:46:12.00Z,N/A,N/A,nan,10.0,28.4,56.0,2025-06-04T20:46:09.142437Z
barcoAM01,622,0,2025-06-04T20:46:13.00Z,N/A,N/A,nan,10.0,28.5,56.0,2025-06-04T20:46:10.195257Z
barcoAM01,623,0,2025-06-04T20:46:14.00Z,N/A,N/A,nan,10.0,28.7,56.0,2025-06-04T20:46:11.242957Z
barcoAM01,624,0,2025-06-04T20:46:14.00Z,N/A,N/A,nan,10.0,28.1,56.0,2025-06-04T20:46:12.257105Z
barcoAM01,625,0,2025-06-04T20:46:16.00Z,N/A,N/A,nan,10.0,28.2,56.0,2025-06-04T20:46:13.236441Z
barcoAM01,626,0,2025-06-04T20:46:17.00Z,N/A,N/A,nan,10.0,28.4,56.0,2025-06-04T20:46:14.333151Z
barcoAM01,627,0,2025-06-04T20:46:18.00Z,N/A,N/A,nan,10.0,28.3,56.0,2025-06-04T20:46:15.292432Z
barcoAM01,628,0,2025-06-04T20:46:19.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:16.145428Z
barcoAM01,629,0,2025-06-04T20:46:20.00Z,N/A,N/A,nan,10.0,28.6,56.0,2025-06-04T20:46:17.135064Z
barcoAM01,630,0,2025-06-04T20:46:20.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:18.140512Z
barcoAM01,631,0,2025-06-04T20:46:22.00Z,N/A,N/A,nan,10.0,28.5,56.0,2025-06-04T20:46:19.174122Z
barcoAM01,632,0,2025-06-04T20:46:23.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:20.197984Z
barcoAM01,633,0,2025-06-04T20:46:24.00Z,N/A,N/A,nan,10.0,28.4,56.0,2025-06-04T20:46:21.258335Z
barcoAM01,634,0,2025-06-04T20:46:25.00Z,N/A,N/A,nan,10.0,28.6,56.0,2025-06-04T20:46:22.137298Z
barcoAM01,635,0,2025-06-04T20:46:26.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:23.164326Z
barcoAM01,636,0,2025-06-04T20:46:26.00Z,N/A,N/A,nan,10.0,28.3,56.0,2025-06-04T20:46:24.288835Z
barcoAM01,637,0,2025-06-04T20:46:28.00Z,N/A,N/A,nan,10.0,28.6,56.0,2025-06-04T20:46:25.387861Z
barcoAM01,638,0,2025-06-04T20:46:29.00Z,N/A,N/A,nan,10.0,28.4,56.0,2025-06-04T20:46:26.275148Z
barcoAM01,639,0,2025-06-04T20:46:30.00Z,N/A,N/A,nan,10.0,28.4,56.0,2025-06-04T20:46:27.224807Z
barcoAM01,640,0,2025-06-04T20:46:31.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:28.184450Z
barcoAM01,641,0,2025-06-04T20:46:32.00Z,N/A,N/A,nan,10.0,28.7,56.0,2025-06-04T20:46:29.153001Z
barcoAM01,642,0,2025-06-04T20:46:32.00Z,N/A,N/A,nan,10.0,28.2,56.0,2025-06-04T20:46:30.128382Z
barcoAM01,643,0,2025-06-04T20:46:34.00Z,N/A,N/A,nan,10.0,28.1,56.0,2025-06-04T20:46:31.171473Z
barcoAM01,644,0,2025-06-04T20:46:35.00Z,N/A,N/A,nan,10.0,28.0,56.0,2025-06-04T20:46:32.278069Z
barcoAM01,645,0,2025-06-04T20:46:36.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:33.317109Z
barcoAM01,646,0,2025-06-04T20:46:37.00Z,N/A,N/A,nan,10.0,28.6,56.0,2025-06-04T20:46:34.262992Z
barcoAM01,647,0,2025-06-04T20:46:38.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:35.162284Z
barcoAM01,648,0,2025-06-04T20:46:38.00Z,N/A,N/A,nan,10.0,28.6,56.0,2025-06-04T20:46:36.182847Z
barcoAM01,649,0,2025-06-04T20:46:40.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:37.215901Z
barcoAM01,650,0,2025-06-04T20:46:41.00Z,N/A,N/A,nan,10.0,28.1,56.0,2025-06-04T20:46:38.214877Z
barcoAM01,651,0,2025-06-04T20:46:42.00Z,N/A,N/A,nan,10.0,28.2,56.0,2025-06-04T20:46:39.232437Z
barcoAM01,652,0,2025-06-04T20:46:43.00Z,N/A,N/A,nan,10.0,28.3,56.0,2025-06-04T20:46:40.262058Z
barcoAM01,653,0,2025-06-04T20:46:44.00Z,N/A,N/A,nan,10.0,28.3,56.0,2025-06-04T20:46:41.298783Z
barcoAM01,654,0,2025-06-04T20:46:44.00Z,N/A,N/A,nan,10.0,28.5,56.0,2025-06-04T20:46:42.312841Z
barcoAM01,655,0,2025-06-04T20:46:46.00Z,N/A,N/A,nan,10.0,28.8,56.0,2025-06-04T20:46:43.120912Z
barcoAM01,656,0,2025-06-04T20:46:47.00Z,N/A,N/A,nan,10.0,28.8,56.0,2025-06-04T20:46:44.144904Z
barcoAM01,657,0,2025-06-04T20:46:48.00Z,N/A,N/A,nan,10.0,28.7,56.0,2025-06-04T20:46:45.170449Z
barcoAM01,658,0,2025-06-04T20:46:49.00Z,N/A,N/A,nan,10.0,28.5,56.0,2025-06-04T20:46:46.210552Z
barcoAM01,659,0,2025-06-04T20:46:50.00Z,N/A,N/A,nan,10.0,28.7,56.0,2025-06-04T20:46:47.216558Z
barcoAM01,660,0,2025-06-04T20:46:50.00Z,N/A,N/A,nan,10.0,28.5,56.0,2025-06-04T20:46:48.308196Z
barcoAM01,661,0,2025-06-04T20:46:52.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:49.117228Z
barcoAM01,662,0,2025-06-04T20:46:53.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:50.296387Z
barcoAM01,663,0,2025-06-04T20:46:54.00Z,N/A,N/A,nan,10.0,28.7,56.0,2025-06-04T20:46:51.328629Z
barcoAM01,664,0,2025-06-04T20:46:55.00Z,N/A,N/A,nan,10.0,28.0,56.0,2025-06-04T20:46:52.137024Z
barcoAM01,665,0,2025-06-04T20:46:56.00Z,N/A,N/A,nan,10.0,28.6,56.0,2025-06-04T20:46:53.160062Z
barcoAM01,666,0,2025-06-04T20:46:56.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:54.309941Z
barcoAM01,667,0,2025-06-04T20:46:58.00Z,N/A,N/A,nan,10.0,28.8,56.0,2025-06-04T20:46:55.254794Z
barcoAM01,668,0,2025-06-04T20:46:59.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:56.150209Z
barcoAM01,669,0,2025-06-04T20:47:00.00Z,N/A,N/A,nan,10.0,28.5,56.0,2025-06-04T20:46:57.288790Z
barcoAM01,670,0,2025-06-04T20:47:01.00Z,N/A,N/A,nan,10.0,28.9,56.0,2025-06-04T20:46:58.300021Z
barcoAM01,671,0,2025-06-04T20:47:02.00Z,N/A,N/A,nan,10.0,28.6,57.0,2025-06-04T20:46:59.317057Z
barcoAM01,672,0,2025-06-04T20:47:02.00Z,N/A,N/A,nan,10.0,28.5,57.0,2025-06-04T20:47:00.149454Z
barcoAM01,673,0,2025-06-04T20:47:04.00Z,N/A,N/A,nan,10.0,28.1,57.0,2025-06-04T20:47:01.189094Z
barcoAM01,674,0,2025-06-04T20:47:05.00Z,N/A,N/A,nan,10.0,28.1,57.0,2025-06-04T20:47:02.169253Z
barcoAM01,675,0,2025-06-04T20:47:06.00Z,N/A,N/A,nan,10.0,28.2,57.0,2025-06-04T20:47:03.235384Z
barcoAM01,676,0,2025-06-04T20:47:07.00Z,N/A,N/A,nan,10.0,28.0,57.0,2025-06-04T20:47:04.156963Z
barcoAM01,677,0,2025-06-04T20:47:08.00Z,N/A,N/A,nan,10.0,28.1,57.0,2025-06-04T20:47:05.367872Z
barcoAM01,678,0,2025-06-04T20:47:08.00Z,N/A,N/A,nan,10.0,28.9,57.0,2025-06-04T20:47:06.394748Z
barcoAM01,679,0,2025-06-04T20:47:10.00Z,N/A,N/A,nan,10.0,28.5,57.0,2025-06-04T20:47:07.429632Z
barcoAM01,680,0,2025-06-04T20:47:11.00Z,N/A,N/A,nan,10.0,28.3,57.0,2025-06-04T20:47:08.350638Z
barcoAM01,681,0,2025-06-04T20:47:12.00Z,N/A,N/A,nan,10.0,28.6,57.0,2025-06-04T20:47:09.154628Z
barcoAM01,682,0,2025-06-04T20:47:13.00Z,N/A,N/A,nan,10.0,28.7,57.0,2025-06-04T20:47:10.176215Z
barcoAM01,683,0,2025-06-04T20:47:14.00Z,N/A,N/A,nan,10.0,28.5,57.0,2025-06-04T20:47:11.216594Z
barcoAM01,684,0,2025-06-04T20:47:14.00Z,N/A,N/A,nan,10.0,28.0,57.0,2025-06-04T20:47:12.270675Z
barcoAM01,685,0,2025-06-04T20:47:16.00Z,N/A,N/A,nan,10.0,28.8,57.0,2025-06-04T20:47:13.148181Z
barcoAM01,686,0,2025-06-04T20:47:17.00Z,N/A,N/A,nan,10.0,28.9,57.0,2025-06-04T20:47:14.472900Z
barcoAM01,687,0,2025-06-04T20:47:18.00Z,N/A,N/A,nan,10.0,28.9,57.0,2025-06-04T20:47:15.294100Z
barcoAM01,688,0,2025-06-04T20:47:19.00Z,N/A,N/A,nan,10.0,28.7,57.0,2025-06-04T20:47:16.141421Z
barcoAM01,689,0,2025-06-04T20:47:20.00Z,N/A,N/A,nan,10.0,28.3,57.0,2025-06-04T20:47:17.256249Z
barcoAM01,690,0,2025-06-04T20:47:20.00Z,N/A,N/A,nan,10.0,28.7,57.0,2025-06-04T20:47:18.293749Z
barcoAM01,691,0,2025-06-04T20:47:22.00Z,N/A,N/A,nan,10.0,28.0,57.0,2025-06-04T20:47:19.204922Z
barcoAM01,692,0,2025-06-04T20:47:23.00Z,N/A,N/A,nan,10.0,28.7,57.0,2025-06-04T20:47:20.226691Z
barcoAM01,693,0,2025-06-04T20:47:24.00Z,N/A,N/A,nan,10.0,28.3,57.0,2025-06-04T20:47:21.126341Z
barcoAM01,694,0,2025-06-04T20:47:25.00Z,N/A,N/A,nan,10.0,28.4,57.0,2025-06-04T20:47:22.252763Z
barcoAM01,695,0,2025-06-04T20:47:26.00Z,N/A,N/A,nan,10.0,28.6,57.0,2025-06-04T20:47:23.177436Z
